0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.955223880597014130e+00,8.955223880597014130e+00,4.477611940298507065e+00,1.492537313432835910e+00,0.000000000000000000e+00,1.492537313432835910e+00,0.000000000000000000e+00,4.477611940298507065e+00,5.970149253731343642e+00,1.492537313432835910e+00,5.970149253731343642e+00,2.686567164179104594e+01,4.477611940298507065e+00,2.985074626865671821e+00,0.000000000000000000e+00,5.970149253731343642e+00,5.970149253731343642e+00,1.492537313432835910e+00,2.985074626865671821e+00,5.970149253731343642e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
2.298850574712643535e+00,2.298850574712643535e+00,6.896551724137930606e+00,8.045977011494253262e+00,0.000000000000000000e+00,6.896551724137930606e+00,3.448275862068965303e+00,3.448275862068965303e+00,0.000000000000000000e+00,5.747126436781608838e+00,1.034482758620689680e+01,1.494252873563218387e+01,3.448275862068965303e+00,6.896551724137930606e+00,0.000000000000000000e+00,9.195402298850574141e+00,8.045977011494253262e+00,0.000000000000000000e+00,4.597701149425287070e+00,3.448275862068965303e+00,-1.000000000000000000e+00
1.282051282051282159e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564102564102564319e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666785e+01,4.358974358974359120e+01,1.923076923076922995e+01,1.282051282051282159e+00,5.128205128205128638e+00,1.282051282051282159e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564102564102564319e+00,0.000000000000000000e+00,5.128205128205128638e+00,0.000000000000000000e+00,1.282051282051282159e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.235294117647057988e+00,3.529411764705882248e+00,4.705882352941176627e+00,2.352941176470588314e+00,0.000000000000000000e+00,5.882352941176471006e+00,9.411764705882353255e+00,3.529411764705882248e+00,4.705882352941176627e+00,7.058823529411764497e+00,1.294117647058823550e+01,4.705882352941176627e+00,0.000000000000000000e+00,1.176470588235294157e+00,5.882352941176471006e+00,1.176470588235294201e+01,9.411764705882353255e+00,0.000000000000000000e+00,1.176470588235294157e+00,3.529411764705882248e+00,-1.000000000000000000e+00
0.000000000000000000e+00,3.333333333333333570e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111072e+01,0.000000000000000000e+00,2.222222222222222143e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222143e+01,1.111111111111111072e+01,0.000000000000000000e+00,-1.000000000000000000e+00
3.921568627450980227e+00,9.803921568627451677e+00,1.176470588235294201e+01,0.000000000000000000e+00,1.568627450980392091e+01,3.921568627450980227e+00,3.921568627450980227e+00,7.843137254901960453e+00,3.921568627450980227e+00,3.921568627450980227e+00,3.921568627450980227e+00,3.921568627450980227e+00,0.000000000000000000e+00,3.921568627450980227e+00,3.921568627450980227e+00,7.843137254901960453e+00,1.960784313725490113e+00,1.960784313725490113e+00,5.882352941176471006e+00,1.960784313725490113e+00,-1.000000000000000000e+00
1.093750000000000000e+01,9.375000000000000000e+00,1.562500000000000000e+00,1.562500000000000000e+00,1.562500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e+00,6.250000000000000000e+00,4.687500000000000000e+00,9.375000000000000000e+00,2.187500000000000000e+01,1.562500000000000000e+00,3.125000000000000000e+00,4.687500000000000000e+00,1.562500000000000000e+00,6.250000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e+00,4.687500000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.375000000000000000e+01,2.500000000000000000e+00,6.250000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,2.500000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+00,3.750000000000000000e+00,6.250000000000000000e+00,6.250000000000000000e+00,2.500000000000000000e+00,7.500000000000000000e+00,5.000000000000000000e+00,6.250000000000000000e+00,3.750000000000000000e+00,1.250000000000000000e+00,2.500000000000000000e+00,7.500000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,7.407407407407407440e+00,7.407407407407407440e+00,7.407407407407407440e+00,0.000000000000000000e+00,7.407407407407407440e+00,0.000000000000000000e+00,7.407407407407407440e+00,1.481481481481481488e+01,0.000000000000000000e+00,3.703703703703703720e+00,7.407407407407407440e+00,0.000000000000000000e+00,1.111111111111111072e+01,3.703703703703703720e+00,7.407407407407407440e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.481481481481481488e+01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
3.225806451612903025e+00,0.000000000000000000e+00,4.838709677419354982e+00,4.838709677419354982e+00,1.290322580645161210e+01,9.677419354838709964e+00,1.612903225806451513e+00,9.677419354838709964e+00,1.612903225806451513e+00,4.838709677419354982e+00,0.000000000000000000e+00,1.129032258064516192e+01,3.225806451612903025e+00,4.838709677419354982e+00,8.064516129032258007e+00,6.451612903225806051e+00,3.225806451612903025e+00,3.225806451612903025e+00,6.451612903225806051e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.651162790697674687e+00,8.139534883720930480e+00,3.488372093023255793e+00,4.651162790697674687e+00,0.000000000000000000e+00,8.139534883720930480e+00,3.488372093023255793e+00,3.488372093023255793e+00,2.325581395348837344e+00,6.976744186046511587e+00,3.488372093023255793e+00,1.511627906976744207e+01,2.325581395348837344e+00,2.325581395348837344e+00,1.162790697674418672e+00,4.651162790697674687e+00,6.976744186046511587e+00,0.000000000000000000e+00,4.651162790697674687e+00,1.395348837209302317e+01,1.000000000000000000e+00
4.545454545454545858e+00,1.363636363636363669e+01,4.545454545454545858e+00,0.000000000000000000e+00,2.727272727272727337e+01,0.000000000000000000e+00,2.272727272727272663e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909091717e+00,4.545454545454545858e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.363636363636363669e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.098901098901098905e+01,1.098901098901098905e+01,4.395604395604395975e+00,8.791208791208791951e+00,0.000000000000000000e+00,4.395604395604395975e+00,1.098901098901098994e+00,4.395604395604395975e+00,0.000000000000000000e+00,9.890109890109890500e+00,7.692307692307692513e+00,7.692307692307692513e+00,1.098901098901098994e+00,2.197802197802197988e+00,5.494505494505494525e+00,1.098901098901098994e+00,4.395604395604395975e+00,0.000000000000000000e+00,4.395604395604395975e+00,1.098901098901098905e+01,-1.000000000000000000e+00
3.508771929824561209e+00,3.508771929824561209e+00,8.771929824561404132e+00,1.754385964912280604e+00,1.403508771929824483e+01,3.508771929824561209e+00,0.000000000000000000e+00,1.052631578947368496e+01,1.754385964912280604e+00,1.052631578947368496e+01,1.754385964912280604e+00,7.017543859649122417e+00,3.508771929824561209e+00,1.754385964912280604e+00,3.508771929824561209e+00,1.228070175438596578e+01,5.263157894736842479e+00,0.000000000000000000e+00,3.508771929824561209e+00,3.508771929824561209e+00,1.000000000000000000e+00
6.818181818181818343e+00,4.545454545454545858e+00,1.363636363636363669e+01,0.000000000000000000e+00,1.363636363636363669e+01,4.545454545454545858e+00,0.000000000000000000e+00,1.363636363636363669e+01,2.272727272727272929e+00,2.272727272727272929e+00,2.272727272727272929e+00,6.818181818181818343e+00,0.000000000000000000e+00,2.272727272727272929e+00,0.000000000000000000e+00,6.818181818181818343e+00,4.545454545454545858e+00,4.545454545454545858e+00,4.545454545454545858e+00,6.818181818181818343e+00,1.000000000000000000e+00
5.882352941176471006e+00,4.411764705882353255e+00,2.941176470588235503e+00,5.882352941176471006e+00,5.882352941176471006e+00,5.882352941176471006e+00,4.411764705882353255e+00,7.352941176470587870e+00,2.941176470588235503e+00,1.176470588235294201e+01,7.352941176470587870e+00,1.323529411764705799e+01,1.470588235294117752e+00,0.000000000000000000e+00,4.411764705882353255e+00,4.411764705882353255e+00,5.882352941176471006e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176471006e+00,-1.000000000000000000e+00
2.985074626865671821e+00,1.492537313432835866e+01,2.985074626865671821e+00,4.477611940298507065e+00,0.000000000000000000e+00,8.955223880597014130e+00,1.492537313432835910e+00,7.462686567164179330e+00,0.000000000000000000e+00,4.477611940298507065e+00,8.955223880597014130e+00,5.970149253731343642e+00,2.985074626865671821e+00,1.492537313432835910e+00,2.985074626865671821e+00,5.970149253731343642e+00,8.955223880597014130e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.492537313432835866e+01,1.000000000000000000e+00
7.042253521126760951e+00,2.816901408450704025e+00,4.225352112676056038e+00,7.042253521126760951e+00,4.225352112676056038e+00,8.450704225352112076e+00,2.816901408450704025e+00,7.042253521126760951e+00,0.000000000000000000e+00,2.816901408450704025e+00,1.690140845070422415e+01,1.126760563380281610e+01,4.225352112676056038e+00,5.633802816901408050e+00,0.000000000000000000e+00,4.225352112676056038e+00,7.042253521126760951e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.225352112676056038e+00,-1.000000000000000000e+00
3.488372093023255793e+00,6.976744186046511587e+00,4.651162790697674687e+00,1.162790697674418672e+00,6.976744186046511587e+00,5.813953488372092693e+00,1.162790697674418672e+00,8.139534883720930480e+00,2.325581395348837344e+00,2.325581395348837344e+00,1.162790697674418539e+01,1.162790697674418539e+01,2.325581395348837344e+00,4.651162790697674687e+00,2.325581395348837344e+00,8.139534883720930480e+00,8.139534883720930480e+00,2.325581395348837344e+00,1.162790697674418672e+00,4.651162790697674687e+00,-1.000000000000000000e+00
5.882352941176471006e+00,5.882352941176471006e+00,9.803921568627451677e+00,0.000000000000000000e+00,1.568627450980392091e+01,1.960784313725490113e+00,3.921568627450980227e+00,7.843137254901960453e+00,3.921568627450980227e+00,3.921568627450980227e+00,3.921568627450980227e+00,7.843137254901960453e+00,1.960784313725490113e+00,3.921568627450980227e+00,5.882352941176471006e+00,5.882352941176471006e+00,1.960784313725490113e+00,1.960784313725490113e+00,3.921568627450980227e+00,3.921568627450980227e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.463414634146341520e+01,7.317073170731707599e+00,0.000000000000000000e+00,1.463414634146341520e+01,0.000000000000000000e+00,2.439024390243902385e+00,9.756097560975609539e+00,0.000000000000000000e+00,9.756097560975609539e+00,7.317073170731707599e+00,2.439024390243902385e+00,0.000000000000000000e+00,2.439024390243902385e+00,9.756097560975609539e+00,7.317073170731707599e+00,4.878048780487804770e+00,2.439024390243902385e+00,0.000000000000000000e+00,4.878048780487804770e+00,-1.000000000000000000e+00
1.428571428571428648e+01,3.296703296703296537e+00,2.197802197802197988e+00,8.791208791208791951e+00,1.098901098901098994e+00,7.692307692307692513e+00,3.296703296703296537e+00,1.318681318681318615e+01,2.197802197802197988e+00,0.000000000000000000e+00,9.890109890109890500e+00,1.098901098901098905e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.593406593406593075e+00,7.692307692307692513e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.098901098901098994e+00,7.692307692307692513e+00,-1.000000000000000000e+00
9.756097560975609539e+00,4.878048780487804770e+00,2.439024390243902385e+00,4.878048780487804770e+00,1.463414634146341520e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.463414634146341520e+01,4.878048780487804770e+00,2.439024390243902385e+00,7.317073170731707599e+00,9.756097560975609539e+00,0.000000000000000000e+00,4.878048780487804770e+00,0.000000000000000000e+00,7.317073170731707599e+00,2.439024390243902385e+00,0.000000000000000000e+00,4.878048780487804770e+00,4.878048780487804770e+00,-1.000000000000000000e+00
2.631578947368420884e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.263157894736842479e+00,5.263157894736842479e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.157894736842105132e+01,2.105263157894736992e+01,0.000000000000000000e+00,5.263157894736842479e+00,0.000000000000000000e+00,5.263157894736842479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
3.030303030303030276e+00,1.515151515151515227e+01,6.060606060606060552e+00,2.020202020202020332e+00,3.030303030303030276e+00,3.030303030303030276e+00,2.020202020202020332e+00,3.030303030303030276e+00,2.020202020202020332e+00,9.090909090909091717e+00,9.090909090909091717e+00,1.111111111111111072e+01,2.020202020202020332e+00,5.050505050505050164e+00,3.030303030303030276e+00,9.090909090909091717e+00,2.020202020202020332e+00,1.010101010101010166e+00,5.050505050505050164e+00,4.040404040404040664e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.111111111111111072e+01,1.111111111111111072e+01,0.000000000000000000e+00,1.111111111111111072e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111072e+01,1.111111111111111072e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111072e+01,0.000000000000000000e+00,1.111111111111111072e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111072e+01,1.111111111111111072e+01,1.000000000000000000e+00
3.703703703703703720e+00,3.703703703703703720e+00,3.703703703703703720e+00,0.000000000000000000e+00,1.481481481481481488e+01,5.555555555555555358e+00,5.555555555555555358e+00,1.851851851851851860e+00,3.703703703703703720e+00,3.703703703703703720e+00,5.555555555555555358e+00,1.481481481481481488e+01,0.000000000000000000e+00,3.703703703703703720e+00,7.407407407407407440e+00,7.407407407407407440e+00,5.555555555555555358e+00,0.000000000000000000e+00,1.851851851851851860e+00,7.407407407407407440e+00,1.000000000000000000e+00
1.546391752577319600e+01,1.649484536082474051e+01,1.030927835051546282e+00,3.092783505154639290e+00,0.000000000000000000e+00,3.092783505154639290e+00,1.030927835051546282e+00,6.185567010309278579e+00,2.061855670103092564e+00,4.123711340206185127e+00,1.134020618556701088e+01,6.185567010309278579e+00,0.000000000000000000e+00,6.185567010309278579e+00,4.123711340206185127e+00,4.123711340206185127e+00,5.154639175257732298e+00,2.061855670103092564e+00,2.061855670103092564e+00,6.185567010309278579e+00,-1.000000000000000000e+00
3.921568627450980227e+00,1.960784313725490113e+00,7.843137254901960453e+00,3.921568627450980227e+00,1.176470588235294201e+01,7.843137254901960453e+00,1.960784313725490113e+00,1.960784313725490113e+00,1.960784313725490113e+00,3.921568627450980227e+00,7.843137254901960453e+00,1.568627450980392091e+01,3.921568627450980227e+00,1.960784313725490113e+00,5.882352941176471006e+00,1.960784313725490113e+00,3.921568627450980227e+00,1.960784313725490113e+00,3.921568627450980227e+00,5.882352941176471006e+00,-1.000000000000000000e+00
4.838709677419354982e+00,3.225806451612903025e+00,3.225806451612903025e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.935483870967741993e+01,1.290322580645161210e+01,3.225806451612903025e+00,1.612903225806451513e+00,1.935483870967741993e+01,1.129032258064516192e+01,1.290322580645161210e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612903225806451513e+00,1.612903225806451513e+00,1.612903225806451513e+00,0.000000000000000000e+00,3.225806451612903025e+00,-1.000000000000000000e+00
1.058823529411764675e+01,3.529411764705882248e+00,5.882352941176471006e+00,7.058823529411764497e+00,0.000000000000000000e+00,5.882352941176471006e+00,8.235294117647057988e+00,3.529411764705882248e+00,2.352941176470588314e+00,9.411764705882353255e+00,5.882352941176471006e+00,7.058823529411764497e+00,2.352941176470588314e+00,4.705882352941176627e+00,4.705882352941176627e+00,3.529411764705882248e+00,2.352941176470588314e+00,1.176470588235294157e+00,5.882352941176471006e+00,5.882352941176471006e+00,-1.000000000000000000e+00
9.523809523809523725e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.428571428571428648e+01,0.000000000000000000e+00,4.761904761904761862e+00,0.000000000000000000e+00,1.904761904761904745e+01,2.380952380952380931e+00,0.000000000000000000e+00,1.190476190476190510e+01,1.666666666666666785e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.761904761904761862e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666785e+01,-1.000000000000000000e+00
0.000000000000000000e+00,1.428571428571428648e+01,7.142857142857143238e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857143238e+00,7.142857142857143238e+00,0.000000000000000000e+00,7.142857142857143238e+00,1.428571428571428648e+01,2.857142857142857295e+01,7.142857142857143238e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857143238e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.372549019607843057e+01,1.960784313725490113e+00,5.882352941176471006e+00,1.568627450980392091e+01,5.882352941176471006e+00,1.960784313725490113e+00,5.882352941176471006e+00,0.000000000000000000e+00,3.921568627450980227e+00,3.921568627450980227e+00,1.176470588235294201e+01,0.000000000000000000e+00,1.960784313725490113e+00,1.764705882352941302e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490113e+00,3.921568627450980227e+00,3.921568627450980227e+00,-1.000000000000000000e+00
5.633802816901408050e+00,7.042253521126760951e+00,5.633802816901408050e+00,5.633802816901408050e+00,4.225352112676056038e+00,1.126760563380281610e+01,2.816901408450704025e+00,2.816901408450704025e+00,0.000000000000000000e+00,5.633802816901408050e+00,1.408450704225352190e+01,7.042253521126760951e+00,2.816901408450704025e+00,8.450704225352112076e+00,4.225352112676056038e+00,2.816901408450704025e+00,4.225352112676056038e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.633802816901408050e+00,-1.000000000000000000e+00
4.545454545454545858e+00,1.363636363636363669e+01,4.545454545454545858e+00,3.030303030303030276e+00,0.000000000000000000e+00,1.212121212121212110e+01,4.545454545454545858e+00,3.030303030303030276e+00,0.000000000000000000e+00,7.575757575757576134e+00,1.818181818181818343e+01,1.212121212121212110e+01,4.545454545454545858e+00,1.515151515151515138e+00,0.000000000000000000e+00,3.030303030303030276e+00,6.060606060606060552e+00,0.000000000000000000e+00,1.515151515151515138e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.272727272727272929e+00,4.545454545454545858e+00,4.545454545454545858e+00,9.090909090909091717e+00,2.272727272727272929e+00,1.590909090909090828e+01,2.272727272727272929e+00,4.545454545454545858e+00,0.000000000000000000e+00,2.272727272727272929e+00,1.590909090909090828e+01,1.136363636363636331e+01,2.272727272727272929e+00,6.818181818181818343e+00,0.000000000000000000e+00,4.545454545454545858e+00,6.818181818181818343e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545858e+00,-1.000000000000000000e+00
1.666666666666666785e+01,3.333333333333333570e+01,0.000000000000000000e+00,8.333333333333333925e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333333925e+00,8.333333333333333925e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,-1.000000000000000000e+00
